Hteam,Ateam,Month,1,N,2,Result,TeamH,TeamA
Watford,Chelsea,8,5.75,3.75,1.73,A,31.0,10.0
Watford,Chelsea,8,5.75,3.85,1.8,A,31.0,10.0
Watford,Chelsea,8,5.22,3.66,1.72,A,31.0,10.0
West Brom,Everton,8,3.0,3.25,2.6,A,32.0,12.0
West Brom,Everton,8,2.95,3.1,2.55,A,32.0,12.0
West Brom,Everton,8,2.85,3.2,2.4,A,32.0,12.0
West Brom,Everton,8,2.7,3.2,2.62,A,32.0,12.0
West Brom,Everton,8,3.13,3.2,2.55,A,32.0,12.0
West Brom,Everton,8,3.13,3.3,2.7,A,32.0,12.0
West Brom,Everton,8,2.97,3.15,2.56,A,32.0,12.0
Sunderland,Middlesbrough,8,2.55,3.2,3.1,A,28.0,20.0
Sunderland,Middlesbrough,8,2.5,3.1,3.1,A,28.0,20.0
Sunderland,Middlesbrough,8,2.3,3.2,3.0,A,28.0,20.0
Sunderland,Middlesbrough,8,2.6,3.2,2.75,A,28.0,20.0
Sunderland,Middlesbrough,8,2.63,3.13,3.1,A,28.0,20.0
Sunderland,Middlesbrough,8,2.64,3.25,3.25,A,28.0,20.0
Sunderland,Middlesbrough,8,2.52,3.16,3.02,A,28.0,20.0
West Ham,Bournemouth,8,1.95,3.75,4.0,H,33.0,6.0
West Ham,Bournemouth,8,1.91,3.6,4.0,H,33.0,6.0
West Ham,Bournemouth,8,1.8,3.5,4.2,H,33.0,6.0
West Ham,Bournemouth,8,1.91,3.2,4.33,H,33.0,6.0
West Ham,Bournemouth,8,1.95,3.75,4.0,H,33.0,6.0
West Ham,Bournemouth,8,2.03,3.85,4.33,H,33.0,6.0
West Ham,Bournemouth,8,1.94,3.62,3.96,H,33.0,6.0
Chelsea,Burnley,8,1.25,5.5,15.0,H,10.0,8.0
Chelsea,Burnley,8,1.25,6.0,12.0,H,10.0,8.0
Chelsea,Burnley,8,1.25,5.5,10.3,H,10.0,8.0
Chelsea,Burnley,8,1.29,5.0,12.0,H,10.0,8.0
Chelsea,Burnley,8,1.25,6.0,15.0,H,10.0,8.0
Chelsea,Burnley,8,1.3,6.35,15.25,H,10.0,8.0
Chelsea,Burnley,8,1.25,5.72,13.7,H,10.0,8.0
Crystal Palace,Bournemouth,8,2.3,3.2,3.3,D,11.0,6.0
Crystal Palace,Bournemouth,8,2.35,3.2,3.2,D,11.0,6.0
Crystal Palace,Bournemouth,8,2.4,3.3,2.75,D,11.0,6.0
Crystal Palace,Bournemouth,8,2.38,3.2,3.1,D,11.0,6.0
Crystal Palace,Bournemouth,8,2.38,3.3,3.4,D,11.0,6.0
Crystal Palace,Bournemouth,8,2.4,3.4,3.4,D,11.0,6.0
Crystal Palace,Bournemouth,8,2.31,3.28,3.24,D,11.0,6.0
Everton,Stoke,8,1.73,3.6,5.25,H,12.0,27.0
Everton,Stoke,8,1.72,3.75,5.0,H,12.0,27.0
Everton,Stoke,8,1.7,3.6,4.7,H,12.0,27.0
Everton,Stoke,8,1.75,3.6,4.75,H,12.0,27.0
Everton,Stoke,8,1.73,3.8,5.5,H,12.0,27.0
Everton,Stoke,8,1.77,3.8,5.7,H,12.0,27.0
Everton,Stoke,8,1.72,3.66,5.17,H,12.0,27.0
Hull,Man United,8,8.0,4.1,1.44,A,15.0,19.0
Hull,Man United,8,7.0,4.5,1.45,A,15.0,19.0
Hull,Man United,8,6.1,4.0,1.5,A,15.0,19.0
Hull,Man United,8,7.0,4.0,1.5,A,15.0,19.0
Hull,Man United,8,8.5,4.5,1.45,A,15.0,19.0
Hull,Man United,8,8.5,4.6,1.52,A,15.0,19.0
Hull,Man United,8,7.8,4.28,1.46,A,15.0,19.0
Leicester,Swansea,8,1.73,3.6,5.25,H,16.0,29.0
Leicester,Swansea,8,1.72,3.75,5.0,H,16.0,29.0
Leicester,Swansea,8,1.75,3.5,4.5,H,16.0,29.0
Leicester,Swansea,8,1.73,3.6,5.0,H,16.0,29.0
Leicester,Swansea,8,1.73,3.75,5.5,H,16.0,29.0
Leicester,Swansea,8,1.78,3.88,5.57,H,16.0,29.0
Leicester,Swansea,8,1.72,3.69,5.11,H,16.0,29.0
Southampton,Sunderland,8,1.57,3.6,6.5,D,26.0,28.0
Southampton,Sunderland,8,1.6,3.9,6.0,D,26.0,28.0
Southampton,Sunderland,8,1.65,3.6,5.1,D,26.0,28.0
Southampton,Sunderland,8,1.62,3.6,6.0,D,26.0,28.0
Southampton,Sunderland,8,1.62,4.0,6.5,D,26.0,28.0
Southampton,Sunderland,8,1.65,4.15,6.65,D,26.0,28.0
Southampton,Sunderland,8,1.6,3.88,6.16,D,26.0,28.0
Tottenham,Liverpool,8,2.38,3.4,3.0,D,30.0,17.0
Tottenham,Liverpool,8,2.4,3.5,2.9,D,30.0,17.0
Tottenham,Liverpool,8,2.4,3.3,2.75,D,30.0,17.0
Tottenham,Liverpool,8,2.38,3.4,2.9,D,30.0,17.0
Tottenham,Liverpool,8,2.4,3.5,3.1,D,30.0,17.0
Tottenham,Liverpool,8,2.5,3.57,3.17,D,30.0,17.0
Tottenham,Liverpool,8,2.37,3.43,3.01,D,30.0,17.0
Watford,Arsenal,8,5.0,3.75,1.73,A,31.0,0.0
Watford,Arsenal,8,5.0,3.75,1.72,A,31.0,0.0
Watford,Arsenal,8,4.5,3.5,1.75,A,31.0,0.0
Watford,Arsenal,8,4.6,3.75,1.73,A,31.0,0.0
Watford,Arsenal,8,5.25,3.9,1.73,A,31.0,0.0
Watford,Arsenal,8,5.5,3.91,1.78,A,31.0,0.0
Watford,Arsenal,8,5.12,3.72,1.72,A,31.0,0.0
Man City,West Ham,8,1.25,6.0,11.0,H,18.0,33.0
Man City,West Ham,8,1.28,6.0,10.0,H,18.0,33.0
Man City,West Ham,8,1.25,5.5,10.3,H,18.0,33.0
Man City,West Ham,8,1.3,5.5,9.5,H,18.0,33.0
Man City,West Ham,8,1.3,6.0,11.0,H,18.0,33.0
Man City,West Ham,8,1.33,6.3,12.0,H,18.0,33.0
Man City,West Ham,8,1.28,5.75,10.65,H,18.0,33.0
West Brom,Middlesbrough,8,2.6,3.1,2.9,D,32.0,20.0
West Brom,Middlesbrough,8,2.5,3.1,3.1,D,32.0,20.0
West Brom,Middlesbrough,8,2.5,3.2,2.75,D,32.0,20.0
West Brom,Middlesbrough,8,2.6,2.9,3.0,D,32.0,20.0
West Brom,Middlesbrough,8,2.63,3.0,3.2,D,32.0,20.0
West Brom,Middlesbrough,8,2.63,3.2,3.25,D,32.0,20.0
West Brom,Middlesbrough,8,2.56,3.06,3.04,D,32.0,20.0
Arsenal,Southampton,10,1.57,4.2,6.5,H,0.0,26.0
Arsenal,Southampton,10,1.55,4.2,6.0,H,0.0,26.0
Arsenal,Southampton,10,1.55,3.9,5.6,H,0.0,26.0
Arsenal,Southampton,10,1.62,3.5,6.5,H,0.0,26.0
Arsenal,Southampton,10,1.57,4.33,6.5,H,0.0,26.0
Arsenal,Southampton,10,1.63,4.39,6.5,H,0.0,26.0
Arsenal,Southampton,10,1.57,4.15,5.98,H,0.0,26.0
Bournemouth,West Brom,10,2.05,3.25,4.33,H,6.0,32.0
Bournemouth,West Brom,10,2.0,3.3,4.0,H,6.0,32.0
Bournemouth,West Brom,10,2.1,3.2,3.4,H,6.0,32.0
Bournemouth,West Brom,10,2.1,3.0,4.0,H,6.0,32.0
Bournemouth,West Brom,10,2.05,3.25,4.33,H,6.0,32.0
Bournemouth,West Brom,10,2.1,3.4,4.55,H,6.0,32.0
Bournemouth,West Brom,10,2.02,3.25,4.15,H,6.0,32.0
Burnley,Hull,10,2.45,3.1,3.4,D,8.0,15.0
Burnley,Hull,10,2.4,3.1,3.2,D,8.0,15.0
Burnley,Hull,10,2.5,3.2,2.75,D,8.0,15.0
Burnley,Hull,10,2.3,3.1,3.3,D,8.0,15.0
Burnley,Hull,10,2.4,3.2,3.4,D,8.0,15.0
Burnley,Hull,10,2.5,3.21,3.44,D,8.0,15.0
Burnley,Hull,10,2.41,3.14,3.22,D,8.0,15.0
Liverpool,Leicester,10,1.7,4.0,5.5,H,17.0,16.0
Liverpool,Leicester,10,1.67,4.0,5.5,H,17.0,16.0
Liverpool,Leicester,10,1.6,3.7,5.4,H,17.0,16.0
Liverpool,Leicester,10,1.7,3.75,5.5,H,17.0,16.0
Liverpool,Leicester,10,1.67,4.1,5.5,H,17.0,16.0
Liverpool,Leicester,10,1.7,4.24,6.0,H,17.0,16.0
Liverpool,Leicester,10,1.66,3.95,5.36,H,17.0,16.0
Man United,Man City,10,2.38,3.25,3.4,A,19.0,18.0
Man United,Man City,10,2.3,3.3,3.5,A,19.0,18.0
Man United,Man City,10,2.4,3.2,2.85,A,19.0,18.0
Man United,Man City,10,2.38,3.2,3.4,A,19.0,18.0
Man United,Man City,10,2.3,3.3,3.4,A,19.0,18.0
Man United,Man City,10,2.4,3.37,3.5,A,19.0,18.0
Man United,Man City,10,2.32,3.26,3.28,A,19.0,18.0
Middlesbrough,Crystal Palace,10,2.3,3.2,3.6,A,20.0,11.0
Middlesbrough,Crystal Palace,10,2.2,3.2,3.5,A,20.0,11.0
Middlesbrough,Crystal Palace,10,2.2,3.2,3.2,A,20.0,11.0
Middlesbrough,Crystal Palace,10,2.38,3.1,3.2,A,20.0,11.0
Middlesbrough,Crystal Palace,10,2.3,3.13,3.7,A,20.0,11.0
Middlesbrough,Crystal Palace,10,2.38,3.25,3.75,A,20.0,11.0
Middlesbrough,Crystal Palace,10,2.27,3.15,3.5,A,20.0,11.0
Stoke,Tottenham,10,4.6,3.75,1.85,A,27.0,30.0
Stoke,Tottenham,10,4.6,3.6,1.8,A,27.0,30.0
Stoke,Tottenham,10,4.0,3.45,1.85,A,27.0,30.0
Stoke,Tottenham,10,4.8,3.2,1.85,A,27.0,30.0
Stoke,Tottenham,10,4.75,3.6,1.87,A,27.0,30.0
Stoke,Tottenham,10,4.8,3.9,1.9,A,27.0,30.0
Stoke,Tottenham,10,4.38,3.66,1.84,A,27.0,30.0
West Ham,Watford,10,1.91,3.6,4.5,A,33.0,31.0
West Ham,Watford,10,1.83,3.5,4.5,A,33.0,31.0
West Ham,Watford,10,1.8,3.5,4.2,A,33.0,31.0
West Ham,Watford,10,1.91,3.2,4.5,A,33.0,31.0
West Ham,Watford,10,1.93,3.5,4.5,A,33.0,31.0
West Ham,Watford,10,1.95,3.7,4.75,A,33.0,31.0
West Ham,Watford,10,1.88,3.53,4.35,A,33.0,31.0
Swansea,Chelsea,11,5.75,4.0,1.67,D,29.0,10.0
Swansea,Chelsea,11,5.75,4.0,1.65,D,29.0,10.0
Swansea,Chelsea,11,5.1,3.6,1.65,D,29.0,10.0
Swansea,Chelsea,11,6.0,3.6,1.62,D,29.0,10.0
Swansea,Chelsea,11,5.75,4.0,1.65,D,29.0,10.0
Swansea,Chelsea,11,6.0,4.2,1.69,D,29.0,10.0
Swansea,Chelsea,11,5.45,3.97,1.65,D,29.0,10.0
Sunderland,Everton,12,3.8,3.5,2.1,A,28.0,12.0
Sunderland,Everton,12,3.8,3.5,2.1,A,28.0,12.0
Sunderland,Everton,12,3.3,3.3,2.1,A,28.0,12.0
Sunderland,Everton,12,3.75,3.2,2.1,A,28.0,12.0
Sunderland,Everton,12,3.7,3.4,2.15,A,28.0,12.0
Sunderland,Everton,12,3.8,3.6,2.19,A,28.0,12.0
Sunderland,Everton,12,3.59,3.45,2.1,A,28.0,12.0
Chelsea,Liverpool,9,2.25,3.5,3.4,A,10.0,17.0
Chelsea,Liverpool,9,2.25,3.5,3.3,A,10.0,17.0
Chelsea,Liverpool,9,2.3,3.3,3.15,A,10.0,17.0
Chelsea,Liverpool,9,2.3,3.4,3.4,A,10.0,17.0
Chelsea,Liverpool,9,2.3,3.5,3.3,A,10.0,17.0
Chelsea,Liverpool,9,2.33,3.65,3.5,A,10.0,17.0
Chelsea,Liverpool,9,2.25,3.46,3.29,A,10.0,17.0
Everton,Middlesbrough,9,1.67,3.8,6.0,H,12.0,20.0
Everton,Middlesbrough,9,1.65,3.8,5.5,H,12.0,20.0
Everton,Middlesbrough,9,1.7,3.7,5.0,H,12.0,20.0
Everton,Middlesbrough,9,1.7,3.2,6.0,H,12.0,20.0
Everton,Middlesbrough,9,1.65,4.0,6.0,H,12.0,20.0
Everton,Middlesbrough,9,1.7,4.05,6.19,H,12.0,20.0
Everton,Middlesbrough,9,1.65,3.83,5.7,H,12.0,20.0
Hull,Arsenal,9,6.0,4.2,1.6,A,15.0,0.0
Hull,Arsenal,9,6.0,4.0,1.57,A,15.0,0.0
Hull,Arsenal,9,5.5,4.0,1.6,A,15.0,0.0
Hull,Arsenal,9,6.0,3.6,1.62,A,15.0,0.0
Hull,Arsenal,9,6.5,4.1,1.6,A,15.0,0.0
Hull,Arsenal,9,6.5,4.27,1.64,A,15.0,0.0
Hull,Arsenal,9,5.94,4.05,1.59,A,15.0,0.0
Leicester,Burnley,9,1.5,4.33,8.0,H,16.0,8.0
Leicester,Burnley,9,1.53,4.1,6.5,H,16.0,8.0
Leicester,Burnley,9,1.6,4.0,5.5,H,16.0,8.0
Leicester,Burnley,9,1.5,3.75,8.0,H,16.0,8.0
Leicester,Burnley,9,1.45,4.6,8.5,H,16.0,8.0
Leicester,Burnley,9,1.6,4.64,9.0,H,16.0,8.0
Leicester,Burnley,9,1.48,4.29,7.5,H,16.0,8.0
Man City,Bournemouth,9,1.29,6.0,12.0,H,18.0,6.0
Man City,Bournemouth,9,1.26,6.25,10.0,H,18.0,6.0
Man City,Bournemouth,9,1.25,6.0,11.0,H,18.0,6.0
Man City,Bournemouth,9,1.29,5.0,12.0,H,18.0,6.0
Man City,Bournemouth,9,1.29,6.25,12.0,H,18.0,6.0
Man City,Bournemouth,9,1.35,6.39,13.0,H,18.0,6.0
Man City,Bournemouth,9,1.28,5.82,11.3,H,18.0,6.0
West Brom,West Ham,9,2.8,3.2,2.8,H,32.0,33.0
West Brom,West Ham,9,2.75,3.1,2.75,H,32.0,33.0
West Brom,West Ham,9,2.6,3.25,2.75,H,32.0,33.0
West Brom,West Ham,9,2.7,3.1,2.7,H,32.0,33.0
West Brom,West Ham,9,2.8,3.2,2.8,H,32.0,33.0
West Brom,West Ham,9,2.9,3.3,2.9,H,32.0,33.0
West Brom,West Ham,9,2.73,3.17,2.76,H,32.0,33.0
Crystal Palace,Stoke,9,2.0,3.5,4.2,H,11.0,27.0
Crystal Palace,Stoke,9,2.0,3.4,3.9,H,11.0,27.0
Crystal Palace,Stoke,9,2.1,3.4,3.5,H,11.0,27.0
Crystal Palace,Stoke,9,2.05,3.1,4.0,H,11.0,27.0
Crystal Palace,Stoke,9,2.05,3.4,4.0,H,11.0,27.0
Crystal Palace,Stoke,9,2.1,3.51,4.25,H,11.0,27.0
Crystal Palace,Stoke,9,2.03,3.35,3.96,H,11.0,27.0
Southampton,Swansea,9,1.7,3.8,5.75,H,26.0,29.0
Southampton,Swansea,9,1.65,3.6,5.25,H,26.0,29.0
Southampton,Swansea,9,1.7,3.7,5.0,H,26.0,29.0
Southampton,Swansea,9,1.7,3.4,5.5,H,26.0,29.0
Southampton,Swansea,9,1.7,3.8,5.5,H,26.0,29.0
Southampton,Swansea,9,1.73,3.97,6.17,H,26.0,29.0
Southampton,Swansea,9,1.68,3.72,5.62,H,26.0,29.0
Tottenham,Sunderland,9,1.33,5.5,11.0,H,30.0,28.0
Tottenham,Sunderland,9,1.28,5.5,9.25,H,30.0,28.0
Tottenham,Sunderland,9,1.35,5.3,8.0,H,30.0,28.0
Tottenham,Sunderland,9,1.33,4.33,12.0,H,30.0,28.0
Tottenham,Sunderland,9,1.33,5.5,10.0,H,30.0,28.0
Tottenham,Sunderland,9,1.39,5.8,12.0,H,30.0,28.0
Tottenham,Sunderland,9,1.33,5.27,10.01,H,30.0,28.0
Watford,Man United,9,6.0,4.2,1.62,H,31.0,19.0
Watford,Man United,9,5.5,4.0,1.62,H,31.0,19.0
Watford,Man United,9,5.5,4.0,1.6,H,31.0,19.0
Watford,Man United,9,6.0,3.6,1.62,H,31.0,19.0
Watford,Man United,9,6.0,4.1,1.62,H,31.0,19.0
Watford,Man United,9,6.4,4.2,1.69,H,31.0,19.0
Watford,Man United,9,5.67,3.95,1.63,H,31.0,19.0
Arsenal,Chelsea,9,2.4,3.5,3.1,H,0.0,10.0
Arsenal,Chelsea,9,2.4,3.4,3.1,H,0.0,10.0
Arsenal,Chelsea,9,2.35,3.3,3.05,H,0.0,10.0
Arsenal,Chelsea,9,2.4,3.2,3.2,H,0.0,10.0
Arsenal,Chelsea,9,2.38,3.6,3.13,H,0.0,10.0
Arsenal,Chelsea,9,2.46,3.6,3.21,H,0.0,10.0
Arsenal,Chelsea,9,2.35,3.43,3.08,H,0.0,10.0
Bournemouth,Everton,9,3.6,3.5,2.15,H,6.0,12.0
Bournemouth,Everton,9,3.6,3.4,2.1,H,6.0,12.0
Bournemouth,Everton,9,3.5,3.4,2.1,H,6.0,12.0
Bournemouth,Everton,9,3.6,3.4,2.15,H,6.0,12.0
Bournemouth,Everton,9,3.6,3.5,2.15,H,6.0,12.0
Bournemouth,Everton,9,3.79,3.58,2.2,H,6.0,12.0
Bournemouth,Everton,9,3.55,3.46,2.12,H,6.0,12.0
Liverpool,Hull,9,1.22,7.0,15.0,H,17.0,15.0
Liverpool,Hull,9,1.22,6.5,13.0,H,17.0,15.0
Liverpool,Hull,9,1.25,6.0,11.0,H,17.0,15.0
Liverpool,Hull,9,1.25,6.0,13.0,H,17.0,15.0
Liverpool,Hull,9,1.22,7.0,15.0,H,17.0,15.0
Liverpool,Hull,9,1.27,7.27,17.0,H,17.0,15.0
Liverpool,Hull,9,1.22,6.62,13.93,H,17.0,15.0
Man United,Leicester,9,1.73,3.9,5.25,H,19.0,16.0
Man United,Leicester,9,1.67,4.0,5.5,H,19.0,16.0
Man United,Leicester,9,1.65,3.8,5.3,H,19.0,16.0
Man United,Leicester,9,1.7,3.75,5.5,H,19.0,16.0
Man United,Leicester,9,1.73,3.9,5.25,H,19.0,16.0
Man United,Leicester,9,1.76,4.05,5.5,H,19.0,16.0
Man United,Leicester,9,1.71,3.84,5.14,H,19.0,16.0
Middlesbrough,Tottenham,9,3.75,3.5,2.1,A,20.0,30.0
Middlesbrough,Tottenham,9,3.75,3.5,2.0,A,20.0,30.0
Middlesbrough,Tottenham,9,4.1,3.5,1.9,A,20.0,30.0
Middlesbrough,Tottenham,9,4.0,3.4,2.0,A,20.0,30.0
Middlesbrough,Tottenham,9,3.8,3.4,2.15,A,20.0,30.0
Middlesbrough,Tottenham,9,4.1,3.5,2.17,A,20.0,30.0
Middlesbrough,Tottenham,9,3.7,3.39,2.1,A,20.0,30.0
Stoke,West Brom,9,2.38,3.3,3.3,D,27.0,32.0
Stoke,West Brom,9,2.3,3.2,3.3,D,27.0,32.0
Stoke,West Brom,9,2.3,3.3,3.15,D,27.0,32.0
Stoke,West Brom,9,2.3,3.3,3.3,D,27.0,32.0
Stoke,West Brom,9,2.4,3.2,3.4,D,27.0,32.0
Stoke,West Brom,9,2.4,3.4,3.4,D,27.0,32.0
Stoke,West Brom,9,2.33,3.26,3.25,D,27.0,32.0
Sunderland,Crystal Palace,9,2.88,3.25,2.7,A,28.0,11.0
Sunderland,Crystal Palace,9,2.8,3.2,2.6,A,28.0,11.0
Sunderland,Crystal Palace,9,2.7,3.3,2.6,A,28.0,11.0
Sunderland,Crystal Palace,9,2.8,3.2,2.7,A,28.0,11.0
Sunderland,Crystal Palace,9,2.88,3.3,2.7,A,28.0,11.0
Sunderland,Crystal Palace,9,2.95,3.35,2.73,A,28.0,11.0
Sunderland,Crystal Palace,9,2.81,3.25,2.64,A,28.0,11.0
Swansea,Man City,9,9.0,5.5,1.36,A,29.0,18.0
Swansea,Man City,9,7.5,5.0,1.4,A,29.0,18.0
Swansea,Man City,9,7.5,4.8,1.4,A,29.0,18.0
Swansea,Man City,9,9.0,4.5,1.4,A,29.0,18.0
Swansea,Man City,9,9.5,5.4,1.36,A,29.0,18.0
Swansea,Man City,9,9.5,5.5,1.45,A,29.0,18.0
Swansea,Man City,9,8.38,5.08,1.38,A,29.0,18.0
West Ham,Southampton,9,2.8,3.3,2.75,A,33.0,26.0
West Ham,Southampton,9,2.8,3.3,2.7,A,33.0,26.0
West Ham,Southampton,9,2.7,3.3,2.6,A,33.0,26.0
West Ham,Southampton,9,2.8,3.2,2.7,A,33.0,26.0
West Ham,Southampton,9,2.8,3.4,2.63,A,33.0,26.0
West Ham,Southampton,9,2.9,3.44,2.78,A,33.0,26.0
West Ham,Southampton,9,2.78,3.29,2.64,A,33.0,26.0
Burnley,Watford,9,2.9,3.2,2.7,H,8.0,31.0
Burnley,Watford,9,2.9,3.2,2.65,H,8.0,31.0
Burnley,Watford,9,2.65,3.3,2.65,H,8.0,31.0
Burnley,Watford,9,2.75,3.25,2.7,H,8.0,31.0
Burnley,Watford,9,3.0,3.2,2.6,H,8.0,31.0
Burnley,Watford,9,3.09,3.34,2.75,H,8.0,31.0
Burnley,Watford,9,2.9,3.17,2.59,H,8.0,31.0
Everton,Crystal Palace,9,1.73,4.0,5.0,D,12.0,11.0
Everton,Crystal Palace,9,1.72,3.75,5.0,D,12.0,11.0
Everton,Crystal Palace,9,1.75,3.6,4.8,D,12.0,11.0
Everton,Crystal Palace,9,1.75,3.8,5.0,D,12.0,11.0
Everton,Crystal Palace,9,1.75,3.9,5.0,D,12.0,11.0
Everton,Crystal Palace,9,1.77,4.02,5.45,D,12.0,11.0
Everton,Crystal Palace,9,1.73,3.85,4.98,D,12.0,11.0
Hull,Chelsea,1,7.5,4.5,1.5,A,15.0,10.0
Hull,Chelsea,1,7.0,4.5,1.45,A,15.0,10.0
Hull,Chelsea,1,6.5,4.2,1.5,A,15.0,10.0
Hull,Chelsea,1,7.0,4.33,1.5,A,15.0,10.0
Hull,Chelsea,1,7.5,4.6,1.5,A,15.0,10.0
Hull,Chelsea,1,7.68,4.75,1.54,A,15.0,10.0
Hull,Chelsea,1,6.93,4.45,1.49,A,15.0,10.0
Sunderland,West Brom,1,2.5,3.25,3.2,D,28.0,32.0
Sunderland,West Brom,1,2.45,3.1,3.1,D,28.0,32.0
Sunderland,West Brom,1,2.5,3.3,2.85,D,28.0,32.0
Sunderland,West Brom,1,2.5,3.1,3.2,D,28.0,32.0
Sunderland,West Brom,1,2.45,3.25,3.25,D,28.0,32.0
Sunderland,West Brom,1,2.55,3.3,3.3,D,28.0,32.0
Sunderland,West Brom,1,2.44,3.17,3.16,D,28.0,32.0
Swansea,Liverpool,1,8.0,4.75,1.45,A,29.0,17.0
Swansea,Liverpool,1,7.0,4.5,1.45,A,29.0,17.0
Swansea,Liverpool,1,7.0,4.5,1.45,A,29.0,17.0
Swansea,Liverpool,1,8.0,4.5,1.44,A,29.0,17.0
Swansea,Liverpool,1,8.0,4.8,1.44,A,29.0,17.0
Swansea,Liverpool,1,8.44,5.14,1.49,A,29.0,17.0
Swansea,Liverpool,1,7.38,4.72,1.44,A,29.0,17.0
Watford,Bournemouth,1,2.38,3.3,3.3,D,31.0,6.0
Watford,Bournemouth,1,2.3,3.25,3.25,D,31.0,6.0
Watford,Bournemouth,1,2.2,3.15,3.5,D,31.0,6.0
Watford,Bournemouth,1,2.4,3.2,3.2,D,31.0,6.0
Watford,Bournemouth,1,2.38,3.4,3.25,D,31.0,6.0
Watford,Bournemouth,1,2.42,3.45,3.5,D,31.0,6.0
Watford,Bournemouth,1,2.35,3.28,3.21,D,31.0,6.0
West Ham,Middlesbrough,1,2.25,3.4,3.5,D,33.0,20.0
West Ham,Middlesbrough,1,2.1,3.4,3.6,D,33.0,20.0
West Ham,Middlesbrough,1,2.1,3.4,3.5,D,33.0,20.0
West Ham,Middlesbrough,1,2.3,3.3,3.3,D,33.0,20.0
West Ham,Middlesbrough,1,2.2,3.4,3.6,D,33.0,20.0
West Ham,Middlesbrough,1,2.3,3.5,3.66,D,33.0,20.0
West Ham,Middlesbrough,1,2.21,3.31,3.5,D,33.0,20.0
Burnley,Arsenal,2,9.0,5.0,1.4,A,8.0,0.0
Burnley,Arsenal,2,8.5,5.0,1.36,A,8.0,0.0
Burnley,Arsenal,2,7.5,4.8,1.4,A,8.0,0.0
Burnley,Arsenal,2,9.5,4.5,1.4,A,8.0,0.0
Burnley,Arsenal,2,10.0,5.0,1.36,A,8.0,0.0
Burnley,Arsenal,2,10.17,5.28,1.43,A,8.0,0.0
Burnley,Arsenal,2,8.94,4.91,1.38,A,8.0,0.0
Leicester,Southampton,2,2.25,3.4,3.5,D,16.0,26.0
Leicester,Southampton,2,2.2,3.3,3.4,D,16.0,26.0
Leicester,Southampton,2,2.1,3.4,3.5,D,16.0,26.0
Leicester,Southampton,2,2.25,3.25,3.5,D,16.0,26.0
Leicester,Southampton,2,2.2,3.4,3.6,D,16.0,26.0
Leicester,Southampton,2,2.3,3.45,3.65,D,16.0,26.0
Leicester,Southampton,2,2.21,3.31,3.49,D,16.0,26.0
Man United,Stoke,2,1.33,5.75,10.0,D,19.0,27.0
Man United,Stoke,2,1.3,5.5,10.0,D,19.0,27.0
Man United,Stoke,2,1.33,5.5,8.2,D,19.0,27.0
Man United,Stoke,2,1.33,5.0,11.0,D,19.0,27.0
Man United,Stoke,2,1.33,5.5,11.0,D,19.0,27.0
Man United,Stoke,2,1.41,5.75,11.0,D,19.0,27.0
Man United,Stoke,2,1.34,5.25,9.59,D,19.0,27.0
Tottenham,Man City,2,3.0,3.5,2.5,H,30.0,18.0
Tottenham,Man City,2,3.0,3.4,2.35,H,30.0,18.0
Tottenham,Man City,2,3.35,3.3,2.2,H,30.0,18.0
Tottenham,Man City,2,3.0,3.4,2.4,H,30.0,18.0
Tottenham,Man City,2,2.9,3.5,2.5,H,30.0,18.0
Tottenham,Man City,2,3.35,3.6,2.5,H,30.0,18.0
Tottenham,Man City,2,2.96,3.43,2.42,H,30.0,18.0
Arsenal,Swansea,10,1.29,6.5,11.0,H,0.0,29.0
Arsenal,Swansea,10,1.26,6.25,10.0,H,0.0,29.0
Arsenal,Swansea,10,1.25,6.0,11.0,H,0.0,29.0
Arsenal,Swansea,10,1.29,5.5,12.0,H,0.0,29.0
Arsenal,Swansea,10,1.29,6.0,12.0,H,0.0,29.0
Arsenal,Swansea,10,1.32,6.5,13.0,H,0.0,29.0
Arsenal,Swansea,10,1.28,5.91,11.22,H,0.0,29.0
Bournemouth,Hull,10,1.85,3.5,5.0,H,6.0,15.0
Bournemouth,Hull,10,1.8,3.5,4.75,H,6.0,15.0
Bournemouth,Hull,10,1.85,3.5,4.3,H,6.0,15.0
Bournemouth,Hull,10,1.85,3.4,4.8,H,6.0,15.0
Bournemouth,Hull,10,1.83,3.6,5.0,H,6.0,15.0
Bournemouth,Hull,10,1.9,3.71,5.05,H,6.0,15.0
Bournemouth,Hull,10,1.83,3.51,4.74,H,6.0,15.0
Chelsea,Leicester,10,1.57,4.5,6.0,H,10.0,16.0
Chelsea,Leicester,10,1.57,4.33,6.25,H,10.0,16.0
Chelsea,Leicester,10,1.6,3.9,5.7,H,10.0,16.0
Chelsea,Leicester,10,1.6,3.8,6.5,H,10.0,16.0
Chelsea,Leicester,10,1.6,4.2,6.25,H,10.0,16.0
Chelsea,Leicester,10,1.63,4.5,6.5,H,10.0,16.0
Chelsea,Leicester,10,1.58,4.19,5.88,H,10.0,16.0
Crystal Palace,West Ham,10,2.15,3.5,3.6,A,11.0,33.0
Crystal Palace,West Ham,10,2.0,3.5,3.75,A,11.0,33.0
Crystal Palace,West Ham,10,2.2,3.35,3.3,A,11.0,33.0
Crystal Palace,West Ham,10,2.2,3.1,3.75,A,11.0,33.0
Crystal Palace,West Ham,10,2.1,3.6,3.7,A,11.0,33.0
